year,Source,Target,numberacquisitions
2001,454,541,3
2001,334,525,1
2001,523,452,1
2001,332,339,2
2001,326,327,1
2001,445,454,1
2001,334,517,32
2001,111,311,4
2001,333,491,1
2001,238,523,1
2001,339,323,1
2001,713,711,3
2001,525,531,4
2001,532,532,20
2001,236,517,2
2001,541,519,3
2001,446,446,6
2001,336,423,3
2001,517,517,133
2001,448,315,1
2001,335,335,13
2001,441,484,2
2001,525,331,1
2001,322,331,1
2001,334,333,20
2001,339,452,1
2001,334,315,1
2001,334,481,1
2001,333,511,1
2001,311,423,1
2001,523,711,5
2001,452,315,1
2001,525,523,6
2001,339,336,4
2001,532,451,1
2001,561,512,2
2001,512,519,1
2001,517,711,1
2001,517,443,2
2001,339,451,1
2001,312,111,2
2001,523,813,1
2001,541,522,2
2001,211,325,1
2001,518,334,12
2001,924,541,2
2001,213,213,11
2001,212,327,2
2001,447,334,1
2001,213,211,5
2001,335,221,1
2001,492,533,1
2001,321,325,1
2001,453,336,1
2001,237,561,1
2001,518,333,1
2001,331,323,2
2001,423,331,1
2001,335,331,5
2001,441,423,2
2001,454,339,1
2001,316,451,1
2001,525,312,1
2001,454,486,1
2001,511,541,38
2001,561,339,1
2001,424,511,1
2001,532,541,2
2001,521,522,1
2001,541,624,1
2001,541,541,343
2001,327,237,2
2001,325,722,1
2001,236,334,1
2001,424,111,1
2001,334,451,1
2001,525,311,2
2001,113,322,1
2001,517,523,1
2001,221,423,1
2001,316,448,1
2001,213,541,2
2001,424,336,1
2001,624,424,1
2001,326,322,4
2001,212,211,1
2001,515,711,1
2001,333,212,2
2001,713,713,10
2001,512,511,1
2001,541,332,1
2001,524,334,2
2001,541,512,3
2001,335,314,1
2001,523,424,9
2001,324,531,1
2001,448,452,1
2001,524,339,1
2001,111,424,1
2001,323,812,1
2001,713,339,2
2001,423,424,2
2001,339,621,3
2001,326,238,1
2001,236,541,2
2001,423,454,3
2001,335,336,2
2001,512,515,4
2001,322,115,1
2001,484,483,1
2001,334,531,1
2001,334,237,1
2001,213,236,4
2001,541,211,1
2001,523,522,32
2001,486,486,10
2001,334,443,1
2001,339,339,39
2001,541,517,13
2001,519,523,1
2001,517,237,1
2001,339,332,4
2001,541,326,1
2001,453,444,1
2001,312,423,1
2001,337,442,1
2001,454,424,2
2001,511,112,1
2001,561,721,1
2001,322,339,1
2001,327,324,1
2001,311,531,1
2001,115,115,2
2001,515,561,3
2001,423,336,5
2001,334,339,19
2001,523,325,23
2001,323,561,3
2001,711,561,2
2001,221,493,2
2001,445,722,1
2001,334,221,3
2001,334,511,13
2001,525,515,1
2001,541,334,80
2001,315,424,2
2001,812,812,26
2001,336,324,1
2001,334,335,12
2001,523,322,10
2001,611,541,2
2001,423,423,37
2001,561,333,1
2001,441,561,1
2001,332,541,2
2001,424,561,2
2001,211,541,1
2001,327,334,2
2001,332,811,1
2001,441,441,17
2001,511,332,2
2001,515,512,4
2001,525,519,1
2001,525,524,3
2001,523,333,15
2001,523,484,3
2001,488,532,2
2001,312,424,2
2001,517,325,1
2001,326,313,1
2001,523,111,2
2001,325,323,2
2001,523,519,1
2001,512,315,1
2001,221,212,1
2001,423,332,5
2001,924,326,1
2001,541,562,1
2001,325,517,1
2001,541,621,4
2001,515,511,1
2001,333,332,5
2001,221,483,1
2001,326,339,1
2001,541,561,36
2001,623,623,3
2001,611,611,20
2001,221,811,1
2001,722,211,1
2001,523,237,9
2001,521,926,1
2001,333,322,1
2001,311,322,1
2001,424,453,1
2001,524,523,15
2001,424,314,1
2001,454,211,1
2001,334,424,3
2001,331,331,14
2001,512,524,1
2001,515,541,6
2001,722,333,1
2001,423,211,1
2001,541,322,1
2001,454,221,3
2001,485,488,1
2001,312,321,1
2001,339,423,6
2001,512,512,11
2001,481,488,3
2001,221,561,3
2001,517,532,1
2001,523,335,4
2001,711,512,2
2001,522,515,1
2001,511,423,2
2001,315,313,2
2001,541,236,1
2001,221,335,2
2001,336,339,1
2001,523,331,8
2001,522,212,1
2001,333,334,29
2001,325,447,1
2001,926,926,1
2001,541,336,1
2001,321,322,4
2001,336,337,1
2001,525,622,1
2001,531,541,3
2001,561,622,1
2001,236,221,1
2001,312,312,37
2001,621,339,1
2001,444,444,3
2001,335,517,1
2001,482,482,5
2001,523,923,1
2001,713,423,1
2001,424,326,1
2001,541,321,1
2001,326,326,14
2001,325,441,1
2001,333,331,3
2001,454,561,2
2001,221,336,1
2001,488,492,1
2001,237,811,1
2001,236,332,2
2001,541,488,1
2001,423,333,3
2001,511,211,1
2001,517,334,26
2001,325,561,3
2001,221,523,2
2001,541,813,1
2001,333,327,3
2001,325,115,1
2001,523,517,25
2001,334,336,5
2001,236,238,3
2001,323,323,8
2001,424,486,1
2001,561,424,1
2001,713,722,1
2001,453,423,2
2001,311,115,2
2001,483,483,8
2001,561,314,1
2001,523,488,2
2001,525,211,1
2001,333,339,1
2001,541,523,10
2001,424,221,2
2001,517,512,1
2001,327,423,1
2001,332,333,6
2001,488,481,1
2001,332,336,6
2001,336,488,1
2001,221,486,5
2001,115,424,1
2001,522,523,31
2001,531,522,2
2001,324,211,1
2001,325,335,1
2001,523,811,1
2001,524,722,1
2001,711,237,1
2001,561,523,8
2001,327,327,16
2001,315,541,1
2001,561,325,3
2001,213,212,1
2001,332,337,1
2001,621,721,1
2001,486,327,1
2001,322,325,3
2001,561,532,10
2001,332,331,3
2001,335,334,12
2001,525,517,3
2001,624,624,3
2001,621,525,1
2001,221,332,1
2001,531,561,7
2001,325,531,1
2001,334,332,6
2001,313,327,1
2001,333,336,10
2001,541,331,1
2001,561,518,4
2001,444,423,1
2001,424,493,1
2001,211,211,93
2001,334,331,4
2001,324,447,1
2001,454,213,1
2001,488,541,1
2001,561,522,4
2001,322,335,1
2001,511,237,1
2001,339,561,1
2001,236,327,1
2001,336,481,1
2001,492,491,2
2001,523,336,13
2001,523,812,10
2001,331,332,7
2001,453,323,1
2001,451,453,4
2001,813,519,1
2001,339,315,3
2001,325,445,1
2001,238,236,1
2001,335,531,1
2001,511,334,104
2001,523,486,5
2001,321,332,2
2001,448,448,4
2001,325,311,3
2001,339,325,6
2001,334,611,2
2001,722,484,1
2001,523,443,3
2001,523,611,2
2001,446,424,1
2001,512,611,1
2001,454,451,2
2001,211,424,1
2001,423,561,3
2001,424,442,1
2001,315,315,9
2001,541,424,3
2001,518,522,1
2001,562,325,1
2001,315,448,1
2001,325,316,1
2001,621,446,5
2001,314,314,1
2001,337,313,1
2001,445,721,1
2001,236,562,1
2001,511,517,5
2001,524,522,3
2001,926,517,1
2001,541,924,1
2001,221,211,10
2001,423,446,2
2001,238,561,1
2001,325,112,2
2001,441,334,2
2001,221,424,3
2001,561,517,2
2001,211,523,2
2001,332,423,3
2001,525,334,5
2001,523,492,1
2001,212,237,1
2001,524,561,8
2001,311,445,1
2001,493,326,1
2001,813,517,1
2001,488,336,2
2001,531,713,1
2001,325,331,4
2001,112,311,1
2001,325,423,4
2001,339,424,2
2001,523,311,19
2001,486,211,5
2001,331,334,2
2001,332,523,5
2001,325,532,1
2001,336,331,2
2001,515,334,3
2001,531,812,1
2001,721,623,1
2001,339,334,18
2001,334,236,2
2001,236,811,1
2001,812,515,1
2001,524,315,1
2001,325,326,4
2001,213,517,1
2001,531,452,1
2001,531,335,1
2001,721,713,1
2001,523,442,2
2001,713,511,1
2001,562,221,1
2001,621,923,1
2001,112,112,1
2001,212,541,1
2001,311,334,2
2001,337,336,1
2001,522,561,7
2001,445,561,2
2001,518,532,1
2001,326,424,1
2001,525,511,2
2001,337,326,1
2001,522,334,9
2001,424,423,5
2001,486,221,2
2001,523,562,6
2001,333,335,2
2001,561,813,1
2001,221,324,2
2001,332,332,23
2001,334,446,1
2001,813,921,1
2001,339,512,1
2001,525,525,50
2001,211,517,1
2001,485,485,5
2001,448,424,1
2001,518,561,2
2001,611,334,4
2001,443,423,1
2001,333,236,2
2001,323,322,1
2001,811,811,11
2001,524,811,1
2001,521,423,1
2001,454,454,7
2001,336,321,1
2001,221,221,80
2001,722,711,1
2001,523,722,15
2001,336,441,1
2001,453,722,1
2001,332,236,1
2001,813,611,2
2001,423,237,1
2001,483,221,1
2001,523,313,3
2001,611,522,2
2001,493,532,2
2001,334,523,11
2001,524,443,1
2001,453,712,1
2001,454,814,1
2001,611,531,2
2001,523,541,60
2001,541,515,4
2001,531,312,1
2001,523,447,1
2001,512,454,1
2001,561,334,21
2001,238,517,1
2001,523,531,22
2001,237,531,6
2001,531,721,14
2001,335,541,5
2001,424,238,1
2001,332,326,2
2001,491,492,2
2001,331,423,4
2001,325,541,25
2001,332,335,2
2001,323,334,2
2001,336,336,39
2001,221,331,1
2001,221,238,4
2001,523,312,3
2001,339,333,2
2001,423,327,2
2001,333,333,72
2001,523,327,2
2001,488,484,1
2001,236,236,19
2001,522,525,16
2001,624,541,2
2001,523,212,8
2001,523,454,5
2001,332,237,1
2001,322,326,2
2001,424,312,1
2001,BBB,515,3
2001,523,314,1
2001,511,451,2
2001,333,561,5
2001,492,551,1
2001,483,488,1
2001,515,314,1
2001,237,237,4
2001,488,488,5
2001,314,327,1
2001,337,321,1
2001,621,523,2
2001,322,323,5
2001,325,453,1
2001,523,339,17
2001,423,722,1
2001,212,212,17
2001,334,524,2
2001,511,454,1
2001,237,541,3
2001,221,531,1
2001,454,453,2
2001,511,518,4
2001,621,334,5
2001,531,512,1
2001,518,236,1
2001,522,236,1
2001,221,327,2
2001,236,331,1
2001,441,541,1
2001,515,515,70
2001,424,311,10
2001,531,334,4
2001,333,622,2
2001,325,237,1
2001,221,334,3
2001,335,326,1
2001,335,339,1
2001,333,311,1
2001,531,523,7
2001,424,213,1
2001,448,451,2
2001,484,493,1
2001,238,238,3
2001,322,336,1
2001,524,517,1
2001,311,111,4
2001,523,321,1
2001,423,488,1
2001,334,515,3
2001,518,524,4
2001,525,115,2
2001,316,423,1
2001,424,332,2
2001,561,561,81
2001,237,211,1
2001,327,212,3
2001,523,453,2
2001,517,453,4
2001,492,484,1
2001,333,541,8
2001,423,325,2
2001,561,524,3
2001,334,212,1
2001,522,522,310
2001,562,562,7
2001,523,221,11
2001,423,511,1
2001,324,561,1
2001,493,483,1
2001,523,448,4
2001,511,453,1
2001,447,445,1
2001,236,333,1
2001,541,721,1
2001,322,322,27
2001,711,532,2
2001,314,337,1
2001,541,333,9
2001,519,511,2
2001,424,115,1
2001,423,541,7
2001,326,423,4
2001,423,519,1
2001,325,313,1
2001,523,623,7
2001,562,423,1
2001,523,316,2
2001,561,531,1
2001,325,334,13
2001,452,445,1
2001,333,522,2
2001,521,541,1
2001,332,424,1
2001,334,334,468
2001,326,333,3
2001,541,511,15
2001,336,541,3
2001,315,453,1
2001,332,325,6
2001,512,453,1
2001,525,339,2
2001,561,236,2
2001,515,811,1
2001,561,924,1
2001,523,445,7
2001,722,311,2
2001,211,213,3
2001,424,333,1
2001,424,484,1
2001,511,561,25
2001,523,713,4
2001,523,238,1
2001,453,443,1
2001,313,423,1
2001,454,484,1
2001,314,541,1
2001,326,337,1
2001,113,115,1
2001,316,316,4
2001,511,511,68
2001,493,336,2
2001,523,561,25
2001,445,334,1
2001,443,541,1
2001,211,441,1
2001,212,324,1
2001,237,532,2
2001,333,523,1
2001,493,561,1
2001,518,523,2
2001,532,333,1
2001,523,324,3
2001,334,561,22
2001,445,445,17
2001,624,311,1
2001,522,541,10
2001,325,484,1
2001,523,518,2
2001,334,518,5
2001,424,325,7
2001,541,711,1
2001,517,335,1
2001,333,211,2
2001,311,541,2
2001,484,488,2
2001,424,211,1
2001,213,238,1
2001,339,511,1
2001,335,237,1
2001,332,334,1
2001,425,524,1
2001,211,924,1
2001,523,621,19
2001,511,519,2
2001,523,236,5
2001,333,924,1
2001,481,492,1
2001,237,721,3
2001,334,423,19
2001,335,238,1
2001,423,238,2
2001,111,111,2
2001,333,424,2
2001,523,213,1
2001,611,237,1
2001,524,332,1
2001,561,423,1
2001,523,211,7
2001,541,811,1
2001,237,213,1
2001,621,522,1
2001,337,423,1
2001,532,334,3
2001,221,454,1
2001,323,541,3
2001,311,311,65
2001,323,511,1
2001,333,423,16
2001,211,562,1
2001,721,524,1
2001,492,492,2
2001,524,446,1
2001,523,423,23
2001,333,515,1
2001,525,518,1
2001,522,511,2
2001,713,721,4
2001,331,327,1
2001,623,446,1
2001,453,334,5
2001,541,335,1
2001,812,453,1
2001,311,424,7
2001,327,332,1
2001,339,541,3
2001,325,623,1
2001,541,525,5
2001,519,334,3
2001,325,327,2
2001,321,326,1
2001,331,336,1
2001,523,524,15
2001,339,523,2
2001,531,237,3
2001,522,531,5
2001,561,541,35
2001,212,523,1
2001,621,541,10
2001,621,524,2
2001,331,325,1
2001,237,331,1
2001,423,335,2
2001,531,531,79
2001,524,525,9
2001,325,451,1
2001,322,424,1
2001,622,524,1
2001,512,541,1
2001,721,532,1
2001,511,333,1
2001,311,112,2
2001,541,221,1
2001,333,213,3
2001,237,713,1
2001,325,512,1
2002,339,332,1
2002,523,561,17
2002,517,519,1
2002,515,511,1
2002,321,444,1
2002,315,314,3
2002,327,423,2
2002,523,324,1
2002,517,517,81
2002,621,211,1
2002,322,423,1
2002,424,312,3
2002,523,423,20
2002,321,522,1
2002,325,213,1
2002,484,423,1
2002,321,314,1
2002,515,519,2
2002,334,511,89
2002,531,333,2
2002,424,316,2
2002,423,327,1
2002,332,325,3
2002,531,237,5
2002,443,452,1
2002,523,221,12
2002,541,424,2
2002,713,541,1
2002,325,312,1
2002,541,315,1
2002,311,112,3
2002,485,485,5
2002,325,236,1
2002,525,523,5
2002,236,321,1
2002,483,487,1
2002,561,236,1
2002,518,323,1
2002,423,532,2
2002,443,334,1
2002,323,541,2
2002,493,493,7
2002,212,332,1
2002,325,926,1
2002,561,238,1
2002,334,237,1
2002,212,212,31
2002,332,511,1
2002,424,454,2
2002,813,813,6
2002,486,486,13
2002,339,333,2
2002,333,321,1
2002,337,335,1
2002,213,211,10
2002,336,339,2
2002,221,525,1
2002,524,525,4
2002,518,525,1
2002,327,326,1
2002,423,483,1
2002,524,442,1
2002,331,327,1
2002,525,524,1
2002,333,423,5
2002,339,325,13
2002,523,454,9
2002,316,448,2
2002,115,561,1
2002,334,327,1
2002,531,713,1
2002,324,211,2
2002,333,522,2
2002,523,315,5
2002,561,212,1
2002,561,518,2
2002,237,561,1
2002,424,334,1
2002,511,454,1
2002,518,524,6
2002,531,311,1
2002,311,561,1
2002,452,452,1
2002,523,621,12
2002,454,323,1
2002,541,441,1
2002,561,339,1
2002,453,511,2
2002,562,924,1
2002,339,562,3
2002,453,621,1
2002,334,333,19
2002,424,444,1
2002,531,533,1
2002,531,488,2
2002,523,551,1
2002,325,326,4
2002,523,237,6
2002,812,531,1
2002,541,331,1
2002,517,523,2
2002,523,541,86
2002,335,541,1
2002,523,448,5
2002,221,423,1
2002,561,713,1
2002,213,221,2
2002,523,313,6
2002,335,423,3
2002,454,423,1
2002,336,562,1
2002,211,447,1
2002,331,331,21
2002,453,541,4
2002,492,491,1
2002,238,441,1
2002,326,424,1
2002,423,517,2
2002,212,331,2
2002,517,561,1
2002,525,236,1
2002,326,325,3
2002,334,238,2
2002,562,519,1
2002,623,621,1
2002,519,511,1
2002,488,481,2
2002,524,541,11
2002,711,541,1
2002,424,445,2
2002,325,339,5
2002,333,424,2
2002,541,334,41
2002,621,561,3
2002,326,322,4
2002,339,334,13
2002,237,325,1
2002,446,446,3
2002,561,541,25
2002,236,722,1
2002,515,512,3
2002,484,485,1
2002,523,484,5
2002,334,519,1
2002,531,623,4
2002,561,533,1
2002,441,493,1
2002,423,335,1
2002,531,561,6
2002,515,531,1
2002,325,423,1
2002,325,311,5
2002,326,334,1
2002,531,335,1
2002,336,481,1
2002,512,541,3
2002,238,722,2
2002,237,213,1
2002,541,622,1
2002,337,331,1
2002,533,812,1
2002,561,488,2
2002,325,334,5
2002,333,561,3
2002,523,238,4
2002,322,326,3
2002,523,722,10
2002,531,512,6
2002,336,334,6
2002,622,541,1
2002,336,423,1
2002,334,339,15
2002,523,332,16
2002,236,445,1
2002,312,334,1
2002,524,221,1
2002,484,517,1
2002,523,624,2
2002,623,531,1
2002,333,335,11
2002,314,313,1
2002,311,111,2
2002,524,621,3
2002,541,212,2
2002,511,423,4
2002,611,611,14
2002,523,713,8
2002,448,448,7
2002,541,524,7
2002,236,236,29
2002,517,515,4
2002,453,454,2
2002,454,334,1
2002,335,212,1
2002,339,523,1
2002,332,423,5
2002,623,423,1
2002,524,454,1
2002,331,333,1
2002,332,331,4
2002,522,334,5
2002,446,541,1
2002,423,541,7
2002,324,325,1
2002,515,812,1
2002,334,332,7
2002,454,337,1
2002,562,484,3
2002,323,325,1
2002,327,327,17
2002,333,325,4
2002,311,334,1
2002,561,327,1
2002,523,453,3
2002,525,212,1
2002,424,562,1
2002,335,511,1
2002,334,515,2
2002,321,423,3
2002,515,453,2
2002,483,483,3
2002,522,221,1
2002,523,444,1
2002,523,311,13
2002,334,811,2
2002,621,624,1
2002,446,236,1
2002,522,541,6
2002,221,562,1
2002,326,332,3
2002,561,312,1
2002,621,424,1
2002,517,511,6
2002,511,325,1
2002,114,311,1
2002,424,322,1
2002,622,621,7
2002,332,335,1
2002,519,454,2
2002,335,332,3
2002,238,541,1
2002,332,336,7
2002,531,624,1
2002,327,236,1
2002,611,331,3
2002,336,332,3
2002,334,517,19
2002,523,323,3
2002,333,333,52
2002,524,334,2
2002,515,523,1
2002,927,811,1
2002,423,321,1
2002,332,561,2
2002,334,541,71
2002,721,531,1
2002,511,515,5
2002,722,212,1
2002,311,424,2
2002,236,488,1
2002,334,454,1
2002,531,621,3
2002,212,238,2
2002,441,561,2
2002,424,541,1
2002,334,424,2
2002,312,424,2
2002,333,332,12
2002,334,335,19
2002,525,522,2
2002,624,623,1
2002,321,322,1
2002,454,515,2
2002,315,448,2
2002,621,511,3
2002,213,213,4
2002,523,322,9
2002,486,488,1
2002,221,924,1
2002,524,531,2
2002,531,532,2
2002,323,313,1
2002,721,711,1
2002,337,334,1
2002,236,561,1
2002,522,237,1
2002,453,444,1
2002,327,331,1
2002,561,323,1
2002,213,511,2
2002,561,813,1
2002,312,561,2
2002,454,551,1
2002,211,237,3
2002,541,454,1
2002,532,336,2
2002,333,334,15
2002,236,212,1
2002,486,211,1
2002,486,221,2
2002,492,492,1
2002,485,523,1
2002,453,335,1
2002,312,711,1
2002,621,622,3
2002,339,315,1
2002,313,484,1
2002,213,486,1
2002,522,511,2
2002,334,522,1
2002,452,447,1
2002,722,488,1
2002,523,333,36
2002,623,623,13
2002,334,512,3
2002,335,336,1
2002,721,533,1
2002,221,811,1
2002,722,311,2
2002,524,523,11
2002,621,524,3
2002,512,512,14
2002,321,517,1
2002,325,493,1
2002,532,532,11
2002,523,316,2
2002,523,312,5
2002,334,622,2
2002,561,561,54
2002,518,519,1
2002,451,451,5
2002,531,721,12
2002,311,488,1
2002,621,621,57
2002,333,238,2
2002,525,451,1
2002,812,611,1
2002,523,111,3
2002,484,611,2
2002,624,611,1
2002,721,713,1
2002,336,541,1
2002,541,523,12
2002,524,511,3
2002,423,622,1
2002,561,523,3
2002,327,424,1
2002,541,335,3
2002,523,623,3
2002,711,721,1
2002,424,337,1
2002,512,423,1
2002,482,488,1
2002,221,486,8
2002,611,523,1
2002,339,313,1
2002,445,452,1
2002,334,711,1
2002,525,221,1
2002,325,332,2
2002,488,561,1
2002,452,445,1
2002,336,441,3
2002,523,236,9
2002,339,621,2
2002,327,332,1
2002,211,211,85
2002,325,335,1
2002,236,339,1
2002,481,523,1
2002,561,621,1
2002,512,334,1
2002,327,324,3
2002,525,424,2
2002,523,213,1
2002,339,486,1
2002,333,323,2
2002,337,541,1
2002,492,488,1
2002,621,623,5
2002,924,523,1
2002,522,517,1
2002,511,561,11
2002,622,561,1
2002,923,523,1
2002,525,331,1
2002,237,334,1
2002,621,334,5
2002,481,711,1
2002,621,325,4
2002,424,311,3
2002,323,326,1
2002,531,334,1
2002,811,811,9
2002,511,512,4
2002,211,523,2
2002,332,111,1
2002,541,336,1
2002,541,562,3
2002,561,423,1
2002,332,334,5
2002,541,443,2
2002,336,443,1
2002,623,561,2
2002,211,221,9
2002,621,446,6
2002,523,339,17
2002,211,213,3
2002,622,622,36
2002,485,482,1
2002,335,335,20
2002,511,517,6
2002,333,523,1
2002,561,525,1
2002,517,334,6
2002,212,423,1
2002,237,713,1
2002,511,484,1
2002,331,332,4
2002,525,339,1
2002,321,332,4
2002,334,336,9
2002,325,561,3
2002,525,488,1
2002,237,327,1
2002,332,333,5
2002,315,812,2
2002,531,325,1
2002,532,531,1
2002,541,325,13
2002,211,524,1
2002,721,541,2
2002,531,423,1
2002,334,611,1
2002,512,323,1
2002,541,323,3
2002,323,523,1
2002,213,237,1
2002,325,327,2
2002,325,531,2
2002,337,423,2
2002,311,325,3
2002,511,511,102
2002,335,334,10
2002,523,337,8
2002,511,562,1
2002,519,711,1
2002,334,562,1
2002,532,511,1
2002,424,339,2
2002,511,522,2
2002,523,512,9
2002,515,561,2
2002,321,321,5
2002,332,322,1
2002,541,211,1
2002,454,484,1
2002,221,332,1
2002,424,314,1
2002,452,454,1
2002,331,326,1
2002,454,315,1
2002,493,532,3
2002,211,924,1
2002,312,454,1
2002,511,323,4
2002,332,332,27
2002,212,325,2
2002,533,212,1
2002,424,519,1
2002,561,522,7
2002,531,316,1
2002,312,311,2
2002,212,324,2
2002,424,446,1
2002,511,611,3
2002,611,325,1
2002,441,532,1
2002,333,336,3
2002,522,523,47
2002,532,339,1
2002,533,541,1
2002,237,531,6
2002,511,621,1
2002,611,541,2
2002,335,238,1
2002,325,444,1
2002,221,519,1
2002,333,486,1
2002,523,331,11
2002,713,523,1
2002,517,333,3
2002,424,333,1
2002,525,454,2
2002,316,339,1
2002,562,211,1
2002,522,518,9
2002,334,423,11
2002,211,541,1
2002,517,522,1
2002,517,811,1
2002,311,221,1
2002,334,211,1
2002,454,511,1
2002,442,446,1
2002,323,323,12
2002,333,541,2
2002,523,488,7
2002,221,315,1
2002,523,519,7
2002,561,453,3
2002,221,238,1
2002,611,221,1
2002,511,541,48
2002,517,423,5
2002,112,112,1
2002,325,523,2
2002,333,532,3
2002,444,423,3
2002,923,923,1
2002,713,532,1
2002,523,451,1
2002,211,325,2
2002,713,713,8
2002,532,811,1
2002,424,523,1
2002,721,722,1
2002,423,337,1
2002,339,339,68
2002,339,326,4
2002,337,442,2
2002,221,334,1
2002,238,237,1
2002,332,337,2
2002,424,211,2
2002,488,511,1
2002,115,325,1
2002,237,721,1
2002,453,453,3
2002,112,321,1
2002,517,327,2
2002,541,561,37
2002,523,314,5
2002,324,324,8
2002,621,336,1
2002,622,334,1
2002,423,336,1
2002,315,315,13
2002,622,623,2
2002,488,541,1
2002,325,333,2
2002,321,327,1
2002,515,517,1
2002,722,321,1
2002,336,336,35
2002,221,221,67
2002,531,493,1
2002,512,453,1
2002,445,212,1
2002,212,311,1
2002,722,722,27
2002,333,221,1
2002,522,424,2
2002,451,454,2
2002,322,323,2
2002,488,721,1
2002,311,311,67
2002,238,444,1
2002,335,333,6
2002,315,512,1
2002,561,325,1
2002,424,325,2
2002,446,424,1
2002,522,521,1
2002,111,111,1
2002,333,237,3
2002,334,518,3
2002,325,237,2
2002,423,444,4
2002,523,482,1
2002,512,519,1
2002,488,488,12
2002,518,334,4
2002,442,442,4
2002,541,511,28
2002,561,923,1
2002,423,424,2
2002,541,423,2
2002,334,331,2
2002,611,332,1
2002,522,325,3
2002,447,445,1
2002,523,336,10
2002,511,322,2
2002,333,213,1
2002,525,238,1
2002,621,339,3
2002,484,484,10
2002,624,624,4
2002,332,326,4
2002,443,541,1
2002,444,444,2
2002,561,454,2
2002,336,337,1
2002,311,541,1
2002,325,541,19
2002,333,211,2
2002,523,523,97
2002,524,211,1
2002,423,334,4
2002,524,561,2
2002,523,493,6
2002,327,212,2
2002,313,561,1
2002,611,322,1
2002,236,531,2
2002,324,321,1
2002,541,487,1
2002,339,327,1
2002,212,486,1
2002,335,331,2
2002,541,623,1
2002,334,561,20
2002,523,531,34
2002,423,331,3
2002,515,551,1
2002,922,541,1
2002,561,336,1
2002,523,113,1
2002,541,236,4
2002,523,452,3
2002,541,488,1
2002,484,541,1
2002,448,315,1
2002,236,213,1
2002,522,452,1
2002,541,517,14
2002,523,522,37
2002,326,423,4
2002,525,517,1
2002,238,321,1
2002,315,339,1
2002,423,332,5
2002,221,523,2
2002,512,511,2
2002,424,453,1
2002,444,541,1
2002,523,562,3
2002,336,511,3
2002,333,311,1
2002,221,236,1
2002,334,236,1
2002,525,334,1
2002,442,423,1
2002,446,621,1
2002,312,312,21
2002,561,334,5
2002,333,322,1
2002,331,423,3
2002,523,325,23
2002,812,443,1
2002,221,333,2
2002,451,511,1
2002,325,446,1
2002,221,541,1
2002,541,532,2
2002,512,322,2
2002,621,BBB,1
2002,211,562,1
2002,511,326,1
2002,454,339,3
2002,423,511,2
2002,531,454,1
2002,445,334,2
2002,332,562,1
2002,339,424,1
2002,453,561,2
2002,236,237,2
2002,336,811,1
2002,327,334,1
2002,515,333,1
2002,524,325,1
2002,523,442,1
2002,523,112,3
2002,238,811,1
2002,524,336,3
2002,481,621,1
2002,333,811,1
2002,541,332,2
2002,332,811,1
2002,445,511,1
2002,812,334,1
2002,237,211,1
2002,211,212,2
2002,321,511,1
2002,221,493,2
2002,337,337,8
2002,523,532,6
2002,523,533,2
2002,315,424,1
2002,322,325,6
2002,522,551,9
2002,523,443,2
